suicides/100k pop,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,sex_female,sex_male,age_15-24 years,age_25-34 years,age_35-54 years,age_5-14 years,age_55-74 years,age_75+ years
0.82,4.277,9.277000000000001,0.723,65.68,0.504,-0.195,0.9,0,1,1,0,0,0,0,0
0.52,4.277,9.277000000000001,0.723,65.68,0.504,-0.195,0.9,0,1,0,0,0,1,0,0
0.41,4.277,9.277000000000001,0.723,65.68,0.504,-0.195,0.9,1,0,1,0,0,0,0,0
0.0,4.277,9.277000000000001,0.723,65.68,0.504,-0.195,0.9,1,0,0,1,0,0,0,0
0.0,4.277,9.277000000000001,0.723,65.68,0.504,-0.195,0.9,1,0,0,0,0,1,0,0
14.97,4.453,9.307,0.7390000000000001,65.84,0.506,-0.218,0.92,0,1,0,0,0,0,0,1
6.12,4.453,9.307,0.7390000000000001,65.84,0.506,-0.218,0.92,1,0,0,0,0,0,0,1
5.35,4.453,9.307,0.7390000000000001,65.84,0.506,-0.218,0.92,0,1,0,0,0,0,1,0
3.58,4.453,9.307,0.7390000000000001,65.84,0.506,-0.218,0.92,0,1,0,0,1,0,0,0
2.37,4.453,9.307,0.7390000000000001,65.84,0.506,-0.218,0.92,0,1,0,1,0,0,0,0
1.38,4.453,9.307,0.7390000000000001,65.84,0.506,-0.218,0.92,1,0,0,0,0,0,1,0
1.3,4.453,9.307,0.7390000000000001,65.84,0.506,-0.218,0.92,0,1,1,0,0,0,0,0
0.88,4.453,9.307,0.7390000000000001,65.84,0.506,-0.218,0.92,1,0,1,0,0,0,0,0
0.58,4.453,9.307,0.7390000000000001,65.84,0.506,-0.218,0.92,1,0,0,0,0,1,0,0
0.48,4.453,9.307,0.7390000000000001,65.84,0.506,-0.218,0.92,1,0,0,0,1,0,0,0
0.0,4.453,9.307,0.7390000000000001,65.84,0.506,-0.218,0.92,1,0,0,1,0,0,0,0
0.0,4.453,9.307,0.7390000000000001,65.84,0.506,-0.218,0.92,0,1,0,0,0,1,0,0
19.56,4.348,9.334,0.723,66.0,0.551,-0.203,0.9009999999999999,0,1,0,0,0,0,0,1
6.92,4.348,9.334,0.723,66.0,0.551,-0.203,0.9009999999999999,0,1,0,0,0,0,1,0
4.96,4.348,9.334,0.723,66.0,0.551,-0.203,0.9009999999999999,1,0,0,0,0,0,0,1
4.21,4.348,9.334,0.723,66.0,0.551,-0.203,0.9009999999999999,0,1,0,0,1,0,0,0
3.91,4.348,9.334,0.723,66.0,0.551,-0.203,0.9009999999999999,0,1,0,1,0,0,0,0
1.68,4.348,9.334,0.723,66.0,0.551,-0.203,0.9009999999999999,1,0,0,0,0,0,1,0
1.42,4.348,9.334,0.723,66.0,0.551,-0.203,0.9009999999999999,1,0,1,0,0,0,0,0
0.97,4.348,9.334,0.723,66.0,0.551,-0.203,0.9009999999999999,1,0,0,0,1,0,0,0
0.92,4.348,9.334,0.723,66.0,0.551,-0.203,0.9009999999999999,0,1,1,0,0,0,0,0
0.73,4.348,9.334,0.723,66.0,0.551,-0.203,0.9009999999999999,1,0,0,1,0,0,0,0
0.0,4.348,9.334,0.723,66.0,0.551,-0.203,0.9009999999999999,1,0,0,0,0,1,0,0
0.0,4.348,9.334,0.723,66.0,0.551,-0.203,0.9009999999999999,0,1,0,0,0,1,0,0
19.37,4.325,9.333,0.7090000000000001,66.3,0.611,-0.17,0.9209999999999999,0,1,0,0,0,0,0,1
6.73,4.325,9.333,0.7090000000000001,66.3,0.611,-0.17,0.9209999999999999,0,1,0,0,0,0,1,0
4.56,4.325,9.333,0.7090000000000001,66.3,0.611,-0.17,0.9209999999999999,0,1,0,0,1,0,0,0
2.47,4.325,9.333,0.7090000000000001,66.3,0.611,-0.17,0.9209999999999999,0,1,1,0,0,0,0,0
1.95,4.325,9.333,0.7090000000000001,66.3,0.611,-0.17,0.9209999999999999,1,0,0,0,0,0,0,1
1.95,4.325,9.333,0.7090000000000001,66.3,0.611,-0.17,0.9209999999999999,1,0,0,0,0,0,1,0
1.56,4.325,9.333,0.7090000000000001,66.3,0.611,-0.17,0.9209999999999999,0,1,0,1,0,0,0,0
0.74,4.325,9.333,0.7090000000000001,66.3,0.611,-0.17,0.9209999999999999,1,0,0,0,1,0,0,0
0.72,4.325,9.333,0.7090000000000001,66.3,0.611,-0.17,0.9209999999999999,1,0,0,1,0,0,0,0
0.51,4.325,9.333,0.7090000000000001,66.3,0.611,-0.17,0.9209999999999999,1,0,1,0,0,0,0,0
23.19,7.285,10.703,0.965,71.72,0.8909999999999999,0.34700000000000003,0.513,0,1,0,1,0,0,0,0
23.07,7.285,10.703,0.965,71.72,0.8909999999999999,0.34700000000000003,0.513,0,1,0,0,1,0,0,0
23.0,7.285,10.703,0.965,71.72,0.8909999999999999,0.34700000000000003,0.513,0,1,0,0,0,0,0,1
16.25,7.285,10.703,0.965,71.72,0.8909999999999999,0.34700000000000003,0.513,0,1,0,0,0,0,1,0
15.44,7.285,10.703,0.965,71.72,0.8909999999999999,0.34700000000000003,0.513,0,1,1,0,0,0,0,0
7.24,7.285,10.703,0.965,71.72,0.8909999999999999,0.34700000000000003,0.513,1,0,0,0,1,0,0,0
6.17,7.285,10.703,0.965,71.72,0.8909999999999999,0.34700000000000003,0.513,1,0,0,0,0,0,1,0
6.16,7.285,10.703,0.965,71.72,0.8909999999999999,0.34700000000000003,0.513,1,0,0,1,0,0,0,0
4.58,7.285,10.703,0.965,71.72,0.8909999999999999,0.34700000000000003,0.513,1,0,1,0,0,0,0,0
4.28,7.285,10.703,0.965,71.72,0.8909999999999999,0.34700000000000003,0.513,1,0,0,0,0,0,0,1
0.57,7.285,10.703,0.965,71.72,0.8909999999999999,0.34700000000000003,0.513,0,1,0,0,0,1,0,0
0.3,7.285,10.703,0.965,71.72,0.8909999999999999,0.34700000000000003,0.513,1,0,0,0,0,1,0,0
25.37,7.254,10.719000000000001,0.9470000000000001,71.88,0.9159999999999999,0.305,0.431,0,1,0,0,1,0,0,0
23.41,7.254,10.719000000000001,0.9470000000000001,71.88,0.9159999999999999,0.305,0.431,0,1,0,1,0,0,0,0
21.88,7.254,10.719000000000001,0.9470000000000001,71.88,0.9159999999999999,0.305,0.431,0,1,0,0,0,0,0,1
18.45,7.254,10.719000000000001,0.9470000000000001,71.88,0.9159999999999999,0.305,0.431,0,1,0,0,0,0,1,0
14.61,7.254,10.719000000000001,0.9470000000000001,71.88,0.9159999999999999,0.305,0.431,0,1,1,0,0,0,0,0
7.53,7.254,10.719000000000001,0.9470000000000001,71.88,0.9159999999999999,0.305,0.431,1,0,0,0,1,0,0,0
6.02,7.254,10.719000000000001,0.9470000000000001,71.88,0.9159999999999999,0.305,0.431,1,0,0,1,0,0,0,0
4.91,7.254,10.719000000000001,0.9470000000000001,71.88,0.9159999999999999,0.305,0.431,1,0,0,0,0,0,1,0
4.07,7.254,10.719000000000001,0.9470000000000001,71.88,0.9159999999999999,0.305,0.431,1,0,1,0,0,0,0,0
3.45,7.254,10.719000000000001,0.9470000000000001,71.88,0.9159999999999999,0.305,0.431,1,0,0,0,0,0,0,1
0.57,7.254,10.719000000000001,0.9470000000000001,71.88,0.9159999999999999,0.305,0.431,0,1,0,0,0,1,0,0
0.22,7.254,10.719000000000001,0.9470000000000001,71.88,0.9159999999999999,0.305,0.431,1,0,0,0,0,1,0,0
26.52,7.45,10.722000000000001,0.955,72.2,0.932,0.317,0.366,0,1,0,0,1,0,0,0
25.94,7.45,10.722000000000001,0.955,72.2,0.932,0.317,0.366,0,1,0,0,0,0,0,1
19.36,7.45,10.722000000000001,0.955,72.2,0.932,0.317,0.366,0,1,0,1,0,0,0,0
17.55,7.45,10.722000000000001,0.955,72.2,0.932,0.317,0.366,0,1,0,0,0,0,1,0
13.71,7.45,10.722000000000001,0.955,72.2,0.932,0.317,0.366,0,1,1,0,0,0,0,0
7.28,7.45,10.722000000000001,0.955,72.2,0.932,0.317,0.366,1,0,0,0,1,0,0,0
5.95,7.45,10.722000000000001,0.955,72.2,0.932,0.317,0.366,1,0,0,1,0,0,0,0
5.34,7.45,10.722000000000001,0.955,72.2,0.932,0.317,0.366,1,0,0,0,0,0,0,1
5.26,7.45,10.722000000000001,0.955,72.2,0.932,0.317,0.366,1,0,1,0,0,0,0,0
4.94,7.45,10.722000000000001,0.955,72.2,0.932,0.317,0.366,1,0,0,0,0,0,1,0
0.49,7.45,10.722000000000001,0.955,72.2,0.932,0.317,0.366,0,1,0,0,0,1,0,0
0.3,7.45,10.722000000000001,0.955,72.2,0.932,0.317,0.366,1,0,0,0,0,1,0,0
24.83,7.406000000000001,10.732999999999999,0.9670000000000001,72.3,0.945,0.369,0.382,0,1,0,0,0,0,0,1
22.91,7.406000000000001,10.732999999999999,0.9670000000000001,72.3,0.945,0.369,0.382,0,1,0,0,1,0,0,0
21.55,7.406000000000001,10.732999999999999,0.9670000000000001,72.3,0.945,0.369,0.382,0,1,0,1,0,0,0,0
17.39,7.406000000000001,10.732999999999999,0.9670000000000001,72.3,0.945,0.369,0.382,0,1,0,0,0,0,1,0
15.41,7.406000000000001,10.732999999999999,0.9670000000000001,72.3,0.945,0.369,0.382,0,1,1,0,0,0,0,0
7.36,7.406000000000001,10.732999999999999,0.9670000000000001,72.3,0.945,0.369,0.382,1,0,0,0,1,0,0,0
6.22,7.406000000000001,10.732999999999999,0.9670000000000001,72.3,0.945,0.369,0.382,1,0,1,0,0,0,0,0
5.52,7.406000000000001,10.732999999999999,0.9670000000000001,72.3,0.945,0.369,0.382,1,0,0,0,0,0,1,0
5.5,7.406000000000001,10.732999999999999,0.9670000000000001,72.3,0.945,0.369,0.382,1,0,0,0,0,0,0,1
5.37,7.406000000000001,10.732999999999999,0.9670000000000001,72.3,0.945,0.369,0.382,1,0,0,1,0,0,0,0
0.67,7.406000000000001,10.732999999999999,0.9670000000000001,72.3,0.945,0.369,0.382,1,0,0,0,0,1,0,0
0.49,7.406000000000001,10.732999999999999,0.9670000000000001,72.3,0.945,0.369,0.382,0,1,0,0,0,1,0,0
26.04,7.196000000000001,10.754000000000001,0.945,72.4,0.935,0.27399999999999997,0.368,0,1,0,0,0,0,0,1
25.88,7.196000000000001,10.754000000000001,0.945,72.4,0.935,0.27399999999999997,0.368,0,1,0,0,1,0,0,0
21.17,7.196000000000001,10.754000000000001,0.945,72.4,0.935,0.27399999999999997,0.368,0,1,0,1,0,0,0,0
18.31,7.196000000000001,10.754000000000001,0.945,72.4,0.935,0.27399999999999997,0.368,0,1,0,0,0,0,1,0
13.74,7.196000000000001,10.754000000000001,0.945,72.4,0.935,0.27399999999999997,0.368,0,1,1,0,0,0,0,0
8.19,7.196000000000001,10.754000000000001,0.945,72.4,0.935,0.27399999999999997,0.368,1,0,0,0,1,0,0,0
7.25,7.196000000000001,10.754000000000001,0.945,72.4,0.935,0.27399999999999997,0.368,1,0,1,0,0,0,0,0
6.25,7.196000000000001,10.754000000000001,0.945,72.4,0.935,0.27399999999999997,0.368,1,0,0,0,0,0,0,1
6.01,7.196000000000001,10.754000000000001,0.945,72.4,0.935,0.27399999999999997,0.368,1,0,0,1,0,0,0,0
5.58,7.196000000000001,10.754000000000001,0.945,72.4,0.935,0.27399999999999997,0.368,1,0,0,0,0,0,1,0
0.73,7.196000000000001,10.754000000000001,0.945,72.4,0.935,0.27399999999999997,0.368,1,0,0,0,0,1,0,0
0.42,7.196000000000001,10.754000000000001,0.945,72.4,0.935,0.27399999999999997,0.368,0,1,0,0,0,1,0,0
25.51,7.364,10.762,0.9279999999999999,72.5,0.9329999999999999,0.26899999999999996,0.43200000000000005,0,1,0,0,0,0,0,1
24.18,7.364,10.762,0.9279999999999999,72.5,0.9329999999999999,0.26899999999999996,0.43200000000000005,0,1,0,0,1,0,0,0
19.33,7.364,10.762,0.9279999999999999,72.5,0.9329999999999999,0.26899999999999996,0.43200000000000005,0,1,0,1,0,0,0,0
18.81,7.364,10.762,0.9279999999999999,72.5,0.9329999999999999,0.26899999999999996,0.43200000000000005,0,1,0,0,0,0,1,0
16.78,7.364,10.762,0.9279999999999999,72.5,0.9329999999999999,0.26899999999999996,0.43200000000000005,0,1,1,0,0,0,0,0
8.67,7.364,10.762,0.9279999999999999,72.5,0.9329999999999999,0.26899999999999996,0.43200000000000005,1,0,0,0,1,0,0,0
6.37,7.364,10.762,0.9279999999999999,72.5,0.9329999999999999,0.26899999999999996,0.43200000000000005,1,0,0,0,0,0,1,0
6.28,7.364,10.762,0.9279999999999999,72.5,0.9329999999999999,0.26899999999999996,0.43200000000000005,1,0,1,0,0,0,0,0
5.67,7.364,10.762,0.9279999999999999,72.5,0.9329999999999999,0.26899999999999996,0.43200000000000005,1,0,0,1,0,0,0,0
5.66,7.364,10.762,0.9279999999999999,72.5,0.9329999999999999,0.26899999999999996,0.43200000000000005,1,0,0,0,0,0,0,1
1.09,7.364,10.762,0.9279999999999999,72.5,0.9329999999999999,0.26899999999999996,0.43200000000000005,0,1,0,0,0,1,0,0
0.43,7.364,10.762,0.9279999999999999,72.5,0.9329999999999999,0.26899999999999996,0.43200000000000005,1,0,0,0,0,1,0,0
27.66,7.289,10.772,0.924,72.6,0.9229999999999999,0.319,0.442,0,1,0,0,1,0,0,0
25.23,7.289,10.772,0.924,72.6,0.9229999999999999,0.319,0.442,0,1,0,0,0,0,0,1
23.34,7.289,10.772,0.924,72.6,0.9229999999999999,0.319,0.442,0,1,0,1,0,0,0,0
20.67,7.289,10.772,0.924,72.6,0.9229999999999999,0.319,0.442,0,1,0,0,0,0,1,0
16.89,7.289,10.772,0.924,72.6,0.9229999999999999,0.319,0.442,0,1,1,0,0,0,0,0
8.68,7.289,10.772,0.924,72.6,0.9229999999999999,0.319,0.442,1,0,0,0,1,0,0,0
6.93,7.289,10.772,0.924,72.6,0.9229999999999999,0.319,0.442,1,0,0,1,0,0,0,0
6.7,7.289,10.772,0.924,72.6,0.9229999999999999,0.319,0.442,1,0,0,0,0,0,1,0
6.31,7.289,10.772,0.924,72.6,0.9229999999999999,0.319,0.442,1,0,1,0,0,0,0,0
5.2,7.289,10.772,0.924,72.6,0.9229999999999999,0.319,0.442,1,0,0,0,0,0,0,1
1.06,7.289,10.772,0.924,72.6,0.9229999999999999,0.319,0.442,1,0,0,0,0,1,0,0
0.4,7.289,10.772,0.924,72.6,0.9229999999999999,0.319,0.442,0,1,0,0,0,1,0,0
29.97,7.309,10.779000000000002,0.9520000000000001,72.7,0.922,0.332,0.35700000000000004,0,1,0,0,1,0,0,0
26.86,7.309,10.779000000000002,0.9520000000000001,72.7,0.922,0.332,0.35700000000000004,0,1,0,0,0,0,0,1
24.0,7.309,10.779000000000002,0.9520000000000001,72.7,0.922,0.332,0.35700000000000004,0,1,0,1,0,0,0,0
19.55,7.309,10.779000000000002,0.9520000000000001,72.7,0.922,0.332,0.35700000000000004,0,1,0,0,0,0,1,0
17.46,7.309,10.779000000000002,0.9520000000000001,72.7,0.922,0.332,0.35700000000000004,0,1,1,0,0,0,0,0
9.18,7.309,10.779000000000002,0.9520000000000001,72.7,0.922,0.332,0.35700000000000004,1,0,0,0,1,0,0,0
7.21,7.309,10.779000000000002,0.9520000000000001,72.7,0.922,0.332,0.35700000000000004,1,0,1,0,0,0,0,0
6.81,7.309,10.779000000000002,0.9520000000000001,72.7,0.922,0.332,0.35700000000000004,1,0,0,1,0,0,0,0
6.3,7.309,10.779000000000002,0.9520000000000001,72.7,0.922,0.332,0.35700000000000004,1,0,0,0,0,0,1,0
5.88,7.309,10.779000000000002,0.9520000000000001,72.7,0.922,0.332,0.35700000000000004,1,0,0,0,0,0,0,1
0.56,7.309,10.779000000000002,0.9520000000000001,72.7,0.922,0.332,0.35700000000000004,1,0,0,0,0,1,0,0
0.4,7.309,10.779000000000002,0.9520000000000001,72.7,0.922,0.332,0.35700000000000004,0,1,0,0,0,1,0,0
78.38,7.122000000000001,10.842,0.9359999999999999,70.76,0.941,0.302,0.49,0,1,0,0,0,0,0,1
33.61,7.122000000000001,10.842,0.9359999999999999,70.76,0.941,0.302,0.49,0,1,0,0,0,0,1,0
29.81,7.122000000000001,10.842,0.9359999999999999,70.76,0.941,0.302,0.49,0,1,0,0,1,0,0,0
19.03,7.122000000000001,10.842,0.9359999999999999,70.76,0.941,0.302,0.49,1,0,0,0,0,0,0,1
18.88,7.122000000000001,10.842,0.9359999999999999,70.76,0.941,0.302,0.49,0,1,0,1,0,0,0,0
14.88,7.122000000000001,10.842,0.9359999999999999,70.76,0.941,0.302,0.49,0,1,1,0,0,0,0,0
10.38,7.122000000000001,10.842,0.9359999999999999,70.76,0.941,0.302,0.49,1,0,0,0,0,0,1,0
7.19,7.122000000000001,10.842,0.9359999999999999,70.76,0.941,0.302,0.49,1,0,0,0,1,0,0,0
3.32,7.122000000000001,10.842,0.9359999999999999,70.76,0.941,0.302,0.49,1,0,0,1,0,0,0,0
3.2,7.122000000000001,10.842,0.9359999999999999,70.76,0.941,0.302,0.49,1,0,1,0,0,0,0,0
0.22,7.122000000000001,10.842,0.9359999999999999,70.76,0.941,0.302,0.49,0,1,0,0,0,1,0,0
0.0,7.122000000000001,10.842,0.9359999999999999,70.76,0.941,0.302,0.49,1,0,0,0,0,1,0,0
86.55,7.181,10.887,0.935,71.08,0.879,0.29100000000000004,0.614,0,1,0,0,0,0,0,1
34.01,7.181,10.887,0.935,71.08,0.879,0.29100000000000004,0.614,0,1,0,0,0,0,1,0
26.24,7.181,10.887,0.935,71.08,0.879,0.29100000000000004,0.614,0,1,0,0,1,0,0,0
16.72,7.181,10.887,0.935,71.08,0.879,0.29100000000000004,0.614,1,0,0,0,0,0,0,1
15.85,7.181,10.887,0.935,71.08,0.879,0.29100000000000004,0.614,0,1,0,1,0,0,0,0
11.37,7.181,10.887,0.935,71.08,0.879,0.29100000000000004,0.614,0,1,1,0,0,0,0,0
9.15,7.181,10.887,0.935,71.08,0.879,0.29100000000000004,0.614,1,0,0,0,0,0,1,0
8.71,7.181,10.887,0.935,71.08,0.879,0.29100000000000004,0.614,1,0,0,0,1,0,0,0
3.59,7.181,10.887,0.935,71.08,0.879,0.29100000000000004,0.614,1,0,1,0,0,0,0,0
3.34,7.181,10.887,0.935,71.08,0.879,0.29100000000000004,0.614,1,0,0,1,0,0,0,0
0.47,7.181,10.887,0.935,71.08,0.879,0.29100000000000004,0.614,1,0,0,0,0,1,0,0
0.45,7.181,10.887,0.935,71.08,0.879,0.29100000000000004,0.614,0,1,0,0,0,1,0,0
74.87,7.303,10.860999999999999,0.914,71.4,0.8959999999999999,0.131,0.546,0,1,0,0,0,0,0,1
34.24,7.303,10.860999999999999,0.914,71.4,0.8959999999999999,0.131,0.546,0,1,0,0,0,0,1,0
25.07,7.303,10.860999999999999,0.914,71.4,0.8959999999999999,0.131,0.546,0,1,0,0,1,0,0,0
17.55,7.303,10.860999999999999,0.914,71.4,0.8959999999999999,0.131,0.546,0,1,1,0,0,0,0,0
15.65,7.303,10.860999999999999,0.914,71.4,0.8959999999999999,0.131,0.546,0,1,0,1,0,0,0,0
14.38,7.303,10.860999999999999,0.914,71.4,0.8959999999999999,0.131,0.546,1,0,0,0,0,0,0,1
9.75,7.303,10.860999999999999,0.914,71.4,0.8959999999999999,0.131,0.546,1,0,0,0,0,0,1,0
7.9,7.303,10.860999999999999,0.914,71.4,0.8959999999999999,0.131,0.546,1,0,0,0,1,0,0,0
4.64,7.303,10.860999999999999,0.914,71.4,0.8959999999999999,0.131,0.546,1,0,0,1,0,0,0,0
2.8,7.303,10.860999999999999,0.914,71.4,0.8959999999999999,0.131,0.546,1,0,1,0,0,0,0,0
0.46,7.303,10.860999999999999,0.914,71.4,0.8959999999999999,0.131,0.546,0,1,0,0,0,1,0,0
0.24,7.303,10.860999999999999,0.914,71.4,0.8959999999999999,0.131,0.546,1,0,0,0,0,1,0,0
79.93,7.471,10.887,0.9440000000000001,71.54,0.9390000000000001,0.132,0.703,0,1,0,0,0,0,0,1
32.25,7.471,10.887,0.9440000000000001,71.54,0.9390000000000001,0.132,0.703,0,1,0,0,0,0,1,0
26.0,7.471,10.887,0.9440000000000001,71.54,0.9390000000000001,0.132,0.703,0,1,0,0,1,0,0,0
17.76,7.471,10.887,0.9440000000000001,71.54,0.9390000000000001,0.132,0.703,0,1,0,1,0,0,0,0
13.45,7.471,10.887,0.9440000000000001,71.54,0.9390000000000001,0.132,0.703,1,0,0,0,0,0,0,1
12.93,7.471,10.887,0.9440000000000001,71.54,0.9390000000000001,0.132,0.703,0,1,1,0,0,0,0,0
11.99,7.471,10.887,0.9440000000000001,71.54,0.9390000000000001,0.132,0.703,1,0,0,0,0,0,1,0
7.37,7.471,10.887,0.9440000000000001,71.54,0.9390000000000001,0.132,0.703,1,0,0,0,1,0,0,0
4.62,7.471,10.887,0.9440000000000001,71.54,0.9390000000000001,0.132,0.703,1,0,1,0,0,0,0,0
4.24,7.471,10.887,0.9440000000000001,71.54,0.9390000000000001,0.132,0.703,1,0,0,1,0,0,0,0
0.7,7.471,10.887,0.9440000000000001,71.54,0.9390000000000001,0.132,0.703,0,1,0,0,0,1,0,0
0.25,7.471,10.887,0.9440000000000001,71.54,0.9390000000000001,0.132,0.703,1,0,0,0,0,1,0,0
75.59,7.401,10.889000000000001,0.945,71.68,0.92,0.11800000000000001,0.7709999999999999,0,1,0,0,0,0,0,1
34.08,7.401,10.889000000000001,0.945,71.68,0.92,0.11800000000000001,0.7709999999999999,0,1,0,0,0,0,1,0
25.81,7.401,10.889000000000001,0.945,71.68,0.92,0.11800000000000001,0.7709999999999999,0,1,0,0,1,0,0,0
17.9,7.401,10.889000000000001,0.945,71.68,0.92,0.11800000000000001,0.7709999999999999,0,1,0,1,0,0,0,0
17.66,7.401,10.889000000000001,0.945,71.68,0.92,0.11800000000000001,0.7709999999999999,1,0,0,0,0,0,0,1
12.7,7.401,10.889000000000001,0.945,71.68,0.92,0.11800000000000001,0.7709999999999999,0,1,1,0,0,0,0,0
10.29,7.401,10.889000000000001,0.945,71.68,0.92,0.11800000000000001,0.7709999999999999,1,0,0,0,0,0,1,0
6.78,7.401,10.889000000000001,0.945,71.68,0.92,0.11800000000000001,0.7709999999999999,1,0,0,0,1,0,0,0
3.65,7.401,10.889000000000001,0.945,71.68,0.92,0.11800000000000001,0.7709999999999999,1,0,0,1,0,0,0,0
1.21,7.401,10.889000000000001,0.945,71.68,0.92,0.11800000000000001,0.7709999999999999,1,0,1,0,0,0,0,0
0.71,7.401,10.889000000000001,0.945,71.68,0.92,0.11800000000000001,0.7709999999999999,0,1,0,0,0,1,0,0
0.25,7.401,10.889000000000001,0.945,71.68,0.92,0.11800000000000001,0.7709999999999999,1,0,0,0,0,1,0,0
86.48,7.499,10.883,0.95,71.82,0.922,0.168,0.679,0,1,0,0,0,0,0,1
33.46,7.499,10.883,0.95,71.82,0.922,0.168,0.679,0,1,0,0,0,0,1,0
24.73,7.499,10.883,0.95,71.82,0.922,0.168,0.679,0,1,0,0,1,0,0,0
14.85,7.499,10.883,0.95,71.82,0.922,0.168,0.679,1,0,0,0,0,0,0,1
13.31,7.499,10.883,0.95,71.82,0.922,0.168,0.679,0,1,0,1,0,0,0,0
12.02,7.499,10.883,0.95,71.82,0.922,0.168,0.679,1,0,0,0,0,0,1,0
10.41,7.499,10.883,0.95,71.82,0.922,0.168,0.679,0,1,1,0,0,0,0,0
7.35,7.499,10.883,0.95,71.82,0.922,0.168,0.679,1,0,0,0,1,0,0,0
4.49,7.499,10.883,0.95,71.82,0.922,0.168,0.679,1,0,0,1,0,0,0,0
4.03,7.499,10.883,0.95,71.82,0.922,0.168,0.679,1,0,1,0,0,0,0,0
0.75,7.499,10.883,0.95,71.82,0.922,0.168,0.679,1,0,0,0,0,1,0,0
0.24,7.499,10.883,0.95,71.82,0.922,0.168,0.679,0,1,0,0,0,1,0,0
76.4,6.95,10.882,0.899,71.96,0.885,0.11800000000000001,0.5670000000000001,0,1,0,0,0,0,0,1
31.1,6.95,10.882,0.899,71.96,0.885,0.11800000000000001,0.5670000000000001,0,1,0,0,0,0,1,0
25.07,6.95,10.882,0.899,71.96,0.885,0.11800000000000001,0.5670000000000001,0,1,0,0,1,0,0,0
17.4,6.95,10.882,0.899,71.96,0.885,0.11800000000000001,0.5670000000000001,1,0,0,0,0,0,0,1
17.36,6.95,10.882,0.899,71.96,0.885,0.11800000000000001,0.5670000000000001,0,1,0,1,0,0,0,0
15.29,6.95,10.882,0.899,71.96,0.885,0.11800000000000001,0.5670000000000001,0,1,1,0,0,0,0,0
10.87,6.95,10.882,0.899,71.96,0.885,0.11800000000000001,0.5670000000000001,1,0,0,0,0,0,1,0
7.29,6.95,10.882,0.899,71.96,0.885,0.11800000000000001,0.5670000000000001,1,0,0,0,1,0,0,0
5.12,6.95,10.882,0.899,71.96,0.885,0.11800000000000001,0.5670000000000001,1,0,0,1,0,0,0,0
3.44,6.95,10.882,0.899,71.96,0.885,0.11800000000000001,0.5670000000000001,1,0,1,0,0,0,0,0
0.48,6.95,10.882,0.899,71.96,0.885,0.11800000000000001,0.5670000000000001,0,1,0,0,0,1,0,0
0.0,6.95,10.882,0.899,71.96,0.885,0.11800000000000001,0.5670000000000001,1,0,0,0,0,1,0,0
73.71,7.0760000000000005,10.880999999999998,0.9279999999999999,72.1,0.9,0.099,0.557,0,1,0,0,0,0,0,1
32.13,7.0760000000000005,10.880999999999998,0.9279999999999999,72.1,0.9,0.099,0.557,0,1,0,0,0,0,1,0
24.46,7.0760000000000005,10.880999999999998,0.9279999999999999,72.1,0.9,0.099,0.557,0,1,0,0,1,0,0,0
15.16,7.0760000000000005,10.880999999999998,0.9279999999999999,72.1,0.9,0.099,0.557,1,0,0,0,0,0,0,1
13.2,7.0760000000000005,10.880999999999998,0.9279999999999999,72.1,0.9,0.099,0.557,0,1,0,1,0,0,0,0
11.74,7.0760000000000005,10.880999999999998,0.9279999999999999,72.1,0.9,0.099,0.557,0,1,1,0,0,0,0,0
10.01,7.0760000000000005,10.880999999999998,0.9279999999999999,72.1,0.9,0.099,0.557,1,0,0,0,0,0,1,0
6.21,7.0760000000000005,10.880999999999998,0.9279999999999999,72.1,0.9,0.099,0.557,1,0,0,0,1,0,0,0
3.87,7.0760000000000005,10.880999999999998,0.9279999999999999,72.1,0.9,0.099,0.557,1,0,1,0,0,0,0,0
3.64,7.0760000000000005,10.880999999999998,0.9279999999999999,72.1,0.9,0.099,0.557,1,0,0,1,0,0,0,0
0.25,7.0760000000000005,10.880999999999998,0.9279999999999999,72.1,0.9,0.099,0.557,1,0,0,0,0,1,0,0
0.24,7.0760000000000005,10.880999999999998,0.9279999999999999,72.1,0.9,0.099,0.557,0,1,0,0,0,1,0,0
68.9,7.047999999999999,10.890999999999998,0.9259999999999999,72.4,0.889,0.08,0.524,0,1,0,0,0,0,0,1
31.22,7.047999999999999,10.890999999999998,0.9259999999999999,72.4,0.889,0.08,0.524,0,1,0,0,0,0,1,0
20.29,7.047999999999999,10.890999999999998,0.9259999999999999,72.4,0.889,0.08,0.524,0,1,0,0,1,0,0,0
14.19,7.047999999999999,10.890999999999998,0.9259999999999999,72.4,0.889,0.08,0.524,0,1,0,1,0,0,0,0
12.75,7.047999999999999,10.890999999999998,0.9259999999999999,72.4,0.889,0.08,0.524,1,0,0,0,0,0,0,1
11.03,7.047999999999999,10.890999999999998,0.9259999999999999,72.4,0.889,0.08,0.524,0,1,1,0,0,0,0,0
9.81,7.047999999999999,10.890999999999998,0.9259999999999999,72.4,0.889,0.08,0.524,1,0,0,0,0,0,1,0
7.46,7.047999999999999,10.890999999999998,0.9259999999999999,72.4,0.889,0.08,0.524,1,0,0,0,1,0,0,0
